Famille;Genre;Espèce;Cultivar;Origine;Année de plantation;Nom du site;Localisation;Photo 1;Photo 2;Photo 3;Géolocalisation
Cornaceae;Cornus;Venus (Kn30 8);;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/35a253aa9745451e08c5b9e5d187d840;;;47.27087, -1.580903
crassulaceae;Sedum;ochroleucum Chaix.;montanum D.A. Webb.;J.Alp.Paradisia Cogne (Italie);2001;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Crassulaceae;Sedum;telephium L.;;JBU.Fribourg (Suisse);2003;Jardin des Plantes;C7;;;;47.2198481, -1.5425883
Crassulaceae;Sedum;kamtschaticum  Fisch. & Mey.;;JBU.Liège (Belgique);1989;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Crassulaceae;Sedum;oreganum Nutt.;;JBU.Liège (Belgique);1989;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Crassulaceae;Sedum;hirsutum All.;;Mr.Figureau C.;1995;Jardin des Plantes;A2;;;;47.2208871, -1.5444631
Cyperaceae;Carex;spicata Hudson;;JB.Dijon (France);2004;Jardin des Plantes;I1;;;;47.2185256, -1.5421325
Cyperaceae;Carex;virgata Sol.;;JB.Timaru (N-Zélande);1999;Jardin des Plantes;I1;;;;47.2185256, -1.5421325
Dryopteridaceae;Polystichum;polyblepharum C.Presl;;Les Ponts de Cé_pépinière Lepage;2016;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Ebenaceae;Diospyros;lotus (femelle);;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e881584491c130b5f12649f1f01b5468;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/81a807e4c5070e061b7e2bfd5540640b;;47.269333, -1.584462
Elaeagnaceae;Elaeagnus;x ebbingei;Gilt Edge;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3bd7c1e6228e5c48a049c7c04ea5e634;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/07e53cd5d49c53ab5c2b86ac084d5ef0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5f9c9f0a012b629828df9dfe55a7ccb8;47.271575, -1.580725
Equisetaceae;Equisetum;praealtum Raf.;;Dr.Tauran (Sautron);1994;Jardin des Plantes;I1;;;;47.2185256, -1.5421325
Ericaceae;Rhododendron;X;Midsummer;Pépinière municipale du Gd Blottereau;2018;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Ericaceae;Kalmia;angustifolia;Rubra;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/52e59b15fbe1ba85a91e68c25b9a3a2d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5a93e7a8f3f8bc78282596b711bbc9d5;;47.271503, -1.585638
Ericaceae;Kalmia;latifolia;Alba;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/913a396f0d97f9b424f893be2204cbe2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/aff4a23e90d29dd57afeed701fa8d1f4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e095410fa14e8b51debf0c6ef8291805;47.269413, -1.582187
Ericaceae;Rhododendron;augustinii;;;1998;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Euphorbiaceae;Euphorbia;spinosa L.;;JB.Nice (France);2006;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Euphorbiaceae;Euphorbia;boissieriana;;National botanical Garden of.Iran - Téhéran;2006;Jardin des Plantes;B9;;;;47.2205226, -1.5429769
Euphorbiaceae;Manihot;esculenta;;;;Jardin d'agronomie tropicale du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b78b6c65a86d1df4da21699cdf78819f;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/df9e83864993523da834397fee9f7b6e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ae7643b46507b565ab8637085494e2cb;47.22682, -1.512225
Fabaceae;Trifolium;pannonicum Jacq.;;JB. Prague ( Rep. Tchèque);2010;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Fabaceae;Bituminaria;bituminosa E.H. Stirton;;JB.Lausanne (Suisse);2006;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Fabaceae;Dorycnium;hirsutum;;plante issue du jardin particulier - Remi Legros;2016;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Fabaceae;Trifolium;medium L.;;Pontigné - Fontevraud;1994;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Fabaceae;Coronilla;valentina;;;1973;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Fabaceae;Styphnolobium;japonicum;;;1973;Jardin des Plantes;B7;;;;47.2198817, -1.5442188
Fabaceae;Wisteria;floribunda;Rosea;;1973;Jardin des Plantes;B2;;;;47.2201934, -1.5449557
Fabaceae;Wisteria;sinensis;;;1973;Jardin des Plantes;B2;;;;47.2201934, -1.5449557
Fagaceae;Fagus;sylvatica;Aspleniifolia;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e56cd5482ad406f5004c2e7c9d7e1a2e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dd3dc3cf46ca3ab5bb6bc63cbd002af0;;47.270614, -1.584797
Fagaceae;Fagus;sylvatica;Aspleniifolia;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f6a4db46c2bb16ae3768cbf2b7fad7e3;;;47.2698, -1.58465
Fagaceae;Fagus;sylvatica Atropurpurea Group;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d5c552ae15c97b955de2ea5a04dc5c50;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e4b0bdf0bc77afcc581dc81530c4a6a8;;47.270373, -1.585056
Fagaceae;Fagus;sylvatica;Pendula;;;Parc exotique du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/533a7e40f1e676ef0a9ee4807fbd7539;;;47.2288, -1.511667
Fagaceae;Quercus;ilex;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3af610c838f171bcb069947b1e4374c1;;;47.269525, -1.585142
Fagaceae;Quercus;shumardii;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ccce72d05e3b6dc437eda2a3eae81299;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/12005320e2849cbd1829bb0e6d2a48ea;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/91ef5b64a4d4b49d903ee02398be98ef;47.270655, -1.584497
Fagaceae;Quercus;suber;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/28b5dfdc4c9b395d814dfada01733847;;;47.269762, -1.585155
Garryaceae;Garrya;elliptica;James Roof;;;Parc exotique du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2a87f5b737910eafb5bd3a5bf668f565;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/58e1a56daef60c63ca52a6beba4ec429;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ebc4f5c3e4a119ce7fb02ff9c17313ee;47.228308, -1.508253
Garryaceae;Garrya;elliptica;James Roof;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f199ad60e5f1781d2364c41ea681b59b;;;47.271583, -1.585863
Gesneriaceae;Mitraria;coccinea;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5a8e866c3b4786ec4f131e2fd2ee53da;;;47.269525, -1.585142
Ginkgoaceae;Ginkgo;biloba;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/73dfcbd0fa683088f47c2cf8db52caff;;;47.270344, -1.583922
Ginkgoaceae;Ginkgo;biloba;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/97fc8466a6a9391937042fe84be14583;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e97e97fb88d3a259fdbb2d720679c302;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/89911f08c2695a7daea94eb010f3d294;47.270255, -1.58387
Hydrangeaceae;Philadelphus;subcanus;;Arboretum Volga Kama, Zapovednik (Russie);2005;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Hydrangeaceae;Deutzia;gracilis;Nikko;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/00a90eeb49c0eb5fd5e3dc5c6e200835;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a8bea851e51fce9c519bc252714fd653;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dec500afd0aa312d6c192e2254e2c2b4;47.270917, -1.586425
Hydrangeaceae;Deutzia;gracilis;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/44e1d42f2d2bade483bb89b8d9ff893f;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fdf7911c295dbf9f215b41b96ea8c928;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2dd0fcc71f91e9010d74d7b2fd5e870c;47.270455, -1.581708
Hydrangeaceae;Hydrangea;aspera Villosa Group;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bedb4ece61915660a8e0bf730005963e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3a07d2290c8a72cc92aa91c3b1278708;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/329f3268532191987c5a4c6ab6a102de;47.269708, -1.583895
Hydrangeaceae;Philadelphus;;Silberregen;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2a4b4339924f184544339b5d19f46301;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5c3cc45c43b8b0b3200ca92f06768aeb;;47.269525, -1.585142
Hydrangeaceae;Philadelphus;;Virginal;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fe47d1a14a515b7d402e51d65dffb6e7;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fa6da085e1a40f3ec2137298a783a9b6;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d1aa8d9969e6becbd3915a6e138a7fff;47.270263, -1.58398
Hypericaceae;Hypericum;cerastoides N.K.B. Robson;;JB. Chemnitz (Allemagne);2010;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Iridaceae;Iris;lactea Pall.;;Arboretum Bolestraszyce,Przemysl,Pologne;2013;Jardin des Plantes;D3C;;;;47.2202547, -1.5418546
Iridaceae;Crocus;cancellatus Herb.;mazziaricus B.Mathew;Goteborg Botanical Garten,Goteborg,Suède;2012;Jardin des Plantes;C5;;;;47.2193141, -1.5428001
Iridaceae;Iris;notha M.Bieb.;;Inst de botanique et arboretum de Komarovii Perkallksky (Russie);2010;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Iridaceae;Crocus;olivieri J.Gay;;J.B.Osterr-Garten,Graz,Autriche;2011;Jardin des Plantes;C5;;;;47.2193141, -1.5428001
Iridaceae;Iris;versicolor L.;;JB.Framingham (USA);1989;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Iridaceae;Iris;versicolor L.;;JB.Montréal (Canada);2006;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Iridaceae;Iris;imbricata Lindl.;;JB.Téhéran (Iran);1986;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Iridaceae;Iris;cengialti Ambrosi;;JB.Trieste (Italie);2006;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Iridaceae;Iris;sanguinea Hornem.;;JBU.Hokkaido (Japon);1998;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Iridaceae;Sisyrinchium;striatum Sm.;;National Botanic Garden of Belgique, Meise, Belgique;2012;Jardin des Plantes;I2;;;;47.2185657, -1.5426599
Iridaceae;Libertia;ixioides Spreng.;;Palmen Garten Frankfurt (All.);2012;Jardin des Plantes;E3;;;;47.2187942, -1.5432752
Iridaceae;Iris;mandshurica Maxim.;;Universitatea de Stiinte Agricole,Cluj-Napoca,Roumanie;2013;Jardin des Plantes;D3A;;;;47.2201437, -1.5418754
Iridaceae;Iris;tenax Dougl.;;Washington Park Arboretum University;2006;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Iridaceae;Iris;pseudacorus L.;;;1973;Jardin des Plantes;E2;;;;47.2190146, -1.5427585
Lamiaceae;Dracocephalum;ruyschiana L.;;B.G. Karelia (Russie);2014;Jardin des Plantes;E2;;;;47.2190146, -1.5427585
Lamiaceae;Scutellaria;alpina L.;;B.G. Leipzig (All.);2015;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Lamiaceae;Dracocephalum;ruyschiana L.;;Botanic Garden Palacky University, Olomouc, Rép.Tchèque;2012;Jardin des Plantes;D3A;;;;47.2201437, -1.5418754
Lamiaceae;Pycnanthemum;virginianum Durand & B.D.Jacks;;J.B. Marie Curie, Lublin (Pologne);2011;Jardin des Plantes;C5;;;;47.2193141, -1.5428001
Lamiaceae;Salvia;orbignaei;;JB de Cochabamba;2003;Jardin des Plantes;A4;;;;47.2210889, -1.5441084
Lamiaceae;Salvia;glutinosa L.;;JBU.Oslo (Norvège);1986;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Lamiaceae;Stachys;grandiflora Benth.;;JBU.Riga (Lettonie);1990;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Lamiaceae;Phlomis;italica;;Remi Legros (jardin Rezé);2014;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Lamiaceae;Callicarpa;dichotoma;Issai;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4ec7caaca78efc829fa99133ed4f86f0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/93d9019d881269f5ea7488c6337d3ddb;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dad16150cb8eaeab83b23370ebd924c0;47.271353, -1.584275
Lamiaceae;Perovskia;abrotanoides;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b098b969c38e932040b242f84ce5c2df;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d959c0a657814e94640156e5b141c49e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5d9a9faaaef1ad71086d1e6588f4c240;47.271388, -1.584622
Lamiaceae;Phlomis;fruticosa;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4aad907b3e0f80d4a5359761ea90b827;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5c68b01f2b0265e3019bc0bc4476716a;;47.269525, -1.585142
Lauraceae;Sassafras;albidum;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7a368d7fb9ad0f8ad59204df2148c150;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/92b4a873be5ebab99c17cac662d68819;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b0ea1a513e5774c3f485f28c97bbbb61;47.27082, -1.585805
Lauraceae;Sassafras;albidum;;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ef1367e5284bc7e1ea0bdf5eba782711;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e477a6ef84819f9e1ca06423bc622164;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/be4c336842b0c313f0f58b3a5ea47e07;47.26222, -1.529787
Liliaceae;Fritillaria;pallidiflora Shrenk;;JB. Bayreutch (Allemagne);2010;Jardin des Plantes;D3C;;;;47.2202547, -1.5418546
Liliaceae;Cardiocrinum;cordatum Makino;;JB.Hiroshima (Japon);2008;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Liliaceae;Lilium;formosanum Wallace;;JBU.Matsudo (Japon);2006;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Liliaceae;Tricyrtis;latifolia Maxim.;;JBU.Tohoku (Sendai);1992;Jardin des Plantes;D3;;;;47.2202913, -1.5420155
Liliaceae;Tulipa;biflora Pall.;;National Botanic Garten of Belgique,Meise,Belgique;2012;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Lythraceae;Lagerstroemia;chekiangensis;;JB.Pékin (Chine);1996;Jardin des Plantes;A1;;;;47.2206331, -1.5449399
Lythraceae;Lagerstroemia;indica;;Pépinière Municipale;1985;Jardin des Plantes;A5;;;;47.2207668, -1.5440149
Lythraceae;Punica;granatum;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/682ff60bdde495426c5c7f43dcf1e5f9;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/462fc2a122841eb6bc0b6b4325f7a05a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0011312f9c7a0ce9f0f35c3a1831f7fe;47.271237, -1.584287
Lythraceae;Punica;granatum;;;;Jardin d'agronomie tropicale du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fae4536a02f7815660812ed2ce16eb5c;;;47.22667, -1.512263
Magnoliaceae;Magnolia;x loebneri;Leonard Messel;Pépinière municipale du Grand Blottereau;2015;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Magnoliaceae;Liriodendron;tulipifera;;;1973;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Magnoliaceae;Liriodendron;;Chapel Hill;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b7ddd85d565ee43334da46595b037eb2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/94c6edc434c54c9a0351f8328fa0cf8d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/552c56feb4da8a936c9c0c694d1a8cdd;47.271622, -1.582533
Magnoliaceae;Liriodendron;;Chapel Hill;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/32116ac10ba3f064320a3eef2750b069;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9903f53b21c124145f87a9d1360d5476;;47.271433, -1.58158
Magnoliaceae;Liriodendron;tulipifera;Crispa;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6647842acda94178b39e5e5d60afc989;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b8127e5b3bb7a579de871eca524da985;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0cbdd8f83cefd1e249b6ab393b833f2a;47.27013, -1.585003
Magnoliaceae;Liriodendron;tulipifera;Crispa;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/cb163da74bc6e2e6a4e3c4abc0a9fc56;;;47.269372, -1.584355
Magnoliaceae;Magnolia;x soulangiana;;;1973;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Magnoliaceae;Magnolia;;Charles Coates;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/01fa771af8e74a224e04f3f86e8228e4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b91503a266c6e9a48fad724e87d056c2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/815e95e546e7a8b2ced5810e959a8647;47.270461, -1.582264
Magnoliaceae;Magnolia;;Heaven Scent;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bea944d534199357b63b3dfb0be2e2ae;;;47.270253, -1.581263
Magnoliaceae;Magnolia;;Star Wars;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/54bb2db2a7d2ad7dd819e59e17e84937;;;47.269289, -1.584097
Magnoliaceae;Magnolia;cylindrica;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/742c3787cc11a78923339c6c2abd62f3;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/70f32d013d80e0921959cf3dba5f9176;;47.270895, -1.581953
Magnoliaceae;Magnolia;grandiflora;Crispa;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/aa23cd5bc7e7978c33fb3e6636a9d4e4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1e81fe23ffcd48b5d41d9cd1ef57236d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bf4dca4da3ce2447479e8e2328c12e64;47.269455, -1.581842
Magnoliaceae;Magnolia;officinalis var. biloba;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0fca4a728a3a34688e7664068e546d71;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/14b3aae1ac24c765610ee4baca45516e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0903e7d0ca2e897981216114c3bb0cc5;47.269705, -1.58208
Magnoliaceae;Magnolia;stellata;Jane Platt;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bc4df22d8e9600f9c183c01777ef7d86;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ab544c728e97051239d4cde55006ed55;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2ae0be47c6a5742bd7db00288d89609c;47.271495, -1.581263
Magnoliaceae;Magnolia;x loebneri;Dwarf Nr. 1;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2f11d094e2c1454517099db3d82effcd;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9f1de9d8860ebf9778b63a1fa44858ce;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/06e0986d4aa91ce41cddbba272a89904;47.27155, -1.581887
Magnoliaceae;Magnolia;x loebneri;Powder Puff;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e038d4f6183a2b17162b175710ae4573;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/15f21a48fb9f282c2130b6b0b58ce17c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b0f599da6e7c5d4d3798cc755622551b;47.271538, -1.58168
Malvaceae;Firmiana;simplex;;;;Jardin d'agronomie tropicale du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/31b252799e61b28919dc245e0d5aa20e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/97355b66676e562a586ac9d053936969;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8535a9d7249a36c64c42bf18d9970087;47.226822, -1.512892
Malvaceae;Tilia;platyphyllos;Laciniata;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/879f1e8d5561199e826dde68e9b6e0a9;;;47.271008, -1.580947
Marantaceae;Thalia;dealbata Fras.;vincentinum D.Wood;;1973;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Meliaceae;Melia;azedarach;subtripinnata;JB.Hokkaïdo (Japon);1995;Jardin des Plantes;A4;;;;47.2210889, -1.5441084
